date,time,예측된발전량(kW)
2023-09-09,2,0.0
2023-09-09,3,0.0
2023-09-09,4,0.0
2023-09-09,5,0.0
2023-09-09,6,0.0
2023-09-09,7,0.0
2023-09-09,8,0.0
2023-09-09,9,0.0
2023-09-09,10,9779.592
2023-09-09,11,117261.09
2023-09-09,12,248250.1
2023-09-09,13,413640.16
2023-09-09,14,496632.47
2023-09-09,15,436424.22
2023-09-09,16,390049.66
2023-09-09,17,391878.53
2023-09-09,18,435799.8
2023-09-09,19,451523.16
2023-09-09,20,0.0
2023-09-09,21,0.0
2023-09-09,22,0.0
2023-09-09,23,0.0
2023-09-10,0,0.0
2023-09-10,1,0.0
2023-09-10,2,0.0
2023-09-10,3,0.0
2023-09-10,4,0.0
2023-09-10,5,0.0
2023-09-10,6,0.0
2023-09-10,7,422718.5
2023-09-10,8,0.0
2023-09-10,9,0.0
2023-09-10,10,0.0
2023-09-10,11,0.0
2023-09-10,12,15453.626
2023-09-10,13,78633.24
2023-09-10,14,181099.8
2023-09-10,15,203122.62
2023-09-10,16,254288.86
2023-09-10,17,291377.12
2023-09-10,18,537139.25
2023-09-10,19,507462.72
2023-09-10,20,0.0
2023-09-10,21,0.0
2023-09-10,22,0.0
2023-09-10,23,0.0
2023-09-11,0,0.0
2023-09-11,1,0.0
2023-09-11,2,0.0
2023-09-11,3,0.0
2023-09-11,4,0.0
2023-09-11,5,0.0
2023-09-11,6,0.0
2023-09-11,7,350726.25
2023-09-11,8,9983.412
2023-09-11,9,0.0
2023-09-11,10,0.0
2023-09-11,11,0.0
2023-09-11,12,0.0
2023-09-11,13,0.0
2023-09-11,14,0.0
2023-09-11,15,112959.32
2023-09-11,16,346421.22
2023-09-11,17,319198.06
2023-09-11,18,233648.38
2023-09-11,19,293426.66
2023-09-11,20,0.0
2023-09-11,21,0.0
2023-09-11,22,0.0
2023-09-11,23,0.0
2023-09-12,0,0.0
2023-09-12,1,0.0
2023-09-12,2,0.0
2023-09-12,3,0.0
2023-09-12,4,0.0
2023-09-12,5,0.0
2023-09-12,6,0.0
2023-09-12,7,286717.4
2023-09-12,8,60092.914
2023-09-12,9,0.0
2023-09-12,10,58496.977
2023-09-12,11,128542.7
2023-09-12,12,223932.86
2023-09-12,13,330882.66
2023-09-12,14,492378.78
2023-09-12,15,636662.6
2023-09-12,16,741761.3
2023-09-12,17,732280.0
2023-09-12,18,526593.44
2023-09-12,19,232866.81
2023-09-12,20,0.0
2023-09-12,21,0.0
2023-09-12,22,0.0
2023-09-12,23,0.0
2023-09-13,0,0.0
2023-09-13,1,0.0
2023-09-13,2,0.0
2023-09-13,3,0.0
2023-09-13,4,0.0
2023-09-13,5,0.0
2023-09-13,6,0.0
2023-09-13,7,0.0
2023-09-13,8,0.0
2023-09-13,9,0.0
2023-09-13,10,0.0
2023-09-13,11,0.0
2023-09-13,12,52835.47
2023-09-13,13,41173.73
2023-09-13,14,83987.516
2023-09-13,15,133921.1
2023-09-13,16,270998.53
2023-09-13,17,313133.03
2023-09-13,18,378399.78
2023-09-13,19,479099.75
2023-09-13,20,0.0
2023-09-13,21,0.0
2023-09-13,22,0.0
2023-09-13,23,0.0
2023-09-14,0,0.0
2023-09-14,1,0.0
2023-09-14,2,0.0
2023-09-14,3,0.0
2023-09-14,4,0.0
2023-09-14,5,0.0
2023-09-14,6,0.0
2023-09-14,7,593367.44
2023-09-14,8,469165.44
2023-09-14,9,34080.215
2023-09-14,10,0.0
2023-09-14,11,0.0
2023-09-14,12,0.0
2023-09-14,13,0.0
2023-09-14,14,0.0
2023-09-14,15,0.0
2023-09-14,16,0.0
2023-09-14,17,27850.252
2023-09-14,18,0.0
2023-09-14,19,0.0
2023-09-14,20,0.0
2023-09-14,21,0.0
2023-09-14,22,0.0
2023-09-14,23,0.0
2023-09-15,0,0.0
2023-09-15,1,0.0
2023-09-15,2,0.0
2023-09-15,3,0.0
2023-09-15,4,0.0
2023-09-15,5,0.0
2023-09-15,6,0.0
2023-09-15,7,178609.9
2023-09-15,8,248925.28
2023-09-15,9,295487.6
2023-09-15,10,176835.52
2023-09-15,11,44080.13
2023-09-15,12,0.0
2023-09-15,13,0.0
2023-09-15,14,59295.7
2023-09-15,15,184754.19
2023-09-15,16,365921.6
2023-09-15,17,385296.22
2023-09-15,18,386079.94
2023-09-15,19,335740.12
2023-09-15,20,0.0
2023-09-15,21,0.0
2023-09-15,22,0.0
2023-09-15,23,0.0
2023-09-16,0,0.0
2023-09-16,1,0.0
2023-09-16,2,0.0
2023-09-16,3,0.0
2023-09-16,4,0.0
2023-09-16,5,0.0
2023-09-16,6,0.0
2023-09-16,7,293816.34
2023-09-16,8,215793.19
2023-09-16,9,241889.61
2023-09-16,10,247485.55
2023-09-16,11,330421.12
2023-09-16,12,396998.25
2023-09-16,13,383510.47
2023-09-16,14,425118.6
2023-09-16,15,266322.44
2023-09-16,16,358026.44
2023-09-16,17,223123.98
2023-09-16,18,0.0
2023-09-16,19,0.0
2023-09-16,20,0.0
2023-09-16,21,0.0
2023-09-16,22,0.0
2023-09-16,23,0.0
2023-09-17,0,0.0
2023-09-17,1,0.0
2023-09-17,2,0.0
2023-09-17,3,0.0
2023-09-17,4,0.0
2023-09-17,5,0.0
2023-09-17,6,0.0
2023-09-17,7,0.0
2023-09-17,8,0.0
2023-09-17,9,0.0
2023-09-17,10,0.0
2023-09-17,11,20436.564
2023-09-17,12,45312.32
2023-09-17,13,148623.81
2023-09-17,14,0.0
2023-09-17,15,0.0
2023-09-17,16,300843.6
2023-09-17,17,498736.53
2023-09-17,18,506742.78
2023-09-17,19,404729.22
2023-09-17,20,0.0
2023-09-17,21,0.0
2023-09-17,22,0.0
2023-09-17,23,0.0
2023-09-18,0,0.0
2023-09-18,1,0.0
2023-09-18,2,0.0
2023-09-18,3,0.0
2023-09-18,4,0.0
2023-09-18,5,0.0
2023-09-18,6,0.0
2023-09-18,7,218051.86
2023-09-18,8,216629.5
2023-09-18,9,102430.44
2023-09-18,10,1733.87
2023-09-18,11,86335.88
2023-09-18,12,428246.16
2023-09-18,13,612809.0
2023-09-18,14,697459.44
2023-09-18,15,658854.75
2023-09-18,16,600789.1
2023-09-18,17,454143.28
2023-09-18,18,193774.47
2023-09-18,19,0.0
2023-09-18,20,0.0
2023-09-18,21,0.0
2023-09-18,22,0.0
2023-09-18,23,0.0
2023-09-19,0,0.0
2023-09-19,1,0.0
2023-09-19,2,0.0
2023-09-19,3,0.0
2023-09-19,4,0.0
2023-09-19,5,0.0
2023-09-19,6,0.0
2023-09-19,7,0.0
2023-09-19,8,0.0
2023-09-19,9,0.0
2023-09-19,10,0.0
2023-09-19,11,0.0
2023-09-19,12,0.0
2023-09-19,13,46033.746
2023-09-19,14,163018.11
2023-09-19,15,268034.1
2023-09-19,16,334742.22
2023-09-19,17,322845.0
2023-09-19,18,303169.94
2023-09-19,19,0.0
2023-09-19,20,0.0
2023-09-19,21,0.0
2023-09-19,22,0.0
2023-09-19,23,0.0
2023-09-20,0,0.0
2023-09-20,1,0.0
2023-09-20,2,0.0
2023-09-20,3,0.0
2023-09-20,4,0.0
2023-09-20,5,0.0
2023-09-20,6,0.0
2023-09-20,7,0.0
2023-09-20,8,0.0
2023-09-20,9,0.0
2023-09-20,10,0.0
2023-09-20,11,0.0
2023-09-20,12,0.0
2023-09-20,13,73472.84
2023-09-20,14,265585.22
2023-09-20,15,364743.34
2023-09-20,16,416632.1
2023-09-20,17,414532.38
2023-09-20,18,322599.7
2023-09-20,19,263910.72
2023-09-20,20,0.0
2023-09-20,21,0.0
2023-09-20,22,0.0
2023-09-20,23,0.0
2023-09-21,0,0.0
2023-09-21,1,0.0
2023-09-21,2,0.0
2023-09-21,3,0.0
2023-09-21,4,0.0
2023-09-21,5,0.0
2023-09-21,6,0.0
2023-09-21,7,163010.36
2023-09-21,8,141748.86
2023-09-21,9,0.0
2023-09-21,10,0.0
2023-09-21,11,0.0
2023-09-21,12,0.0
2023-09-21,13,0.0
2023-09-21,14,206896.98
2023-09-21,15,465674.84
2023-09-21,16,488040.72
2023-09-21,17,397035.53
2023-09-21,18,296065.75
2023-09-21,19,155102.02
2023-09-21,20,0.0
2023-09-21,21,0.0
2023-09-21,22,0.0
2023-09-21,23,0.0
2023-09-22,0,0.0
2023-09-22,1,0.0
2023-09-22,2,0.0
2023-09-22,3,0.0
2023-09-22,4,0.0
2023-09-22,5,0.0
2023-09-22,6,0.0
2023-09-22,7,0.0
2023-09-22,8,0.0
2023-09-22,9,0.0
2023-09-22,10,0.0
2023-09-22,11,2751.952
2023-09-22,12,53557.516
2023-09-22,13,216426.98
2023-09-22,14,439443.34
2023-09-22,15,482828.28
2023-09-22,16,495885.7
2023-09-22,17,442855.72
2023-09-22,18,371978.97
2023-09-22,19,282866.97
2023-09-22,20,0.0
2023-09-22,21,0.0
2023-09-22,22,0.0
2023-09-22,23,0.0
2023-09-23,0,0.0
2023-09-23,1,0.0
2023-09-23,2,0.0
2023-09-23,3,0.0
2023-09-23,4,0.0
2023-09-23,5,0.0
2023-09-23,6,0.0
2023-09-23,7,198377.31
2023-09-23,8,382957.72
2023-09-23,9,629935.44
2023-09-23,10,578269.6
2023-09-23,11,466018.7
2023-09-23,12,366701.06
2023-09-23,13,280658.38
2023-09-23,14,205780.77
2023-09-23,15,178508.27
2023-09-23,16,85149.32
2023-09-23,17,0.0
2023-09-23,18,0.0
2023-09-23,19,0.0
2023-09-23,20,0.0
2023-09-23,21,0.0
2023-09-23,22,0.0
2023-09-23,23,0.0
2023-09-24,0,0.0
2023-09-24,1,0.0
2023-09-24,2,0.0
2023-09-24,3,0.0
2023-09-24,4,0.0
2023-09-24,5,0.0
2023-09-24,6,0.0
2023-09-24,7,0.0
2023-09-24,8,0.0
2023-09-24,9,0.0
2023-09-24,10,0.0
2023-09-24,11,0.0
2023-09-24,12,0.0
2023-09-24,13,0.0
2023-09-24,14,88699.53
2023-09-24,15,65780.625
2023-09-24,16,0.0
2023-09-24,17,0.0
2023-09-24,18,96638.39
2023-09-24,19,244765.72
2023-09-24,20,0.0
2023-09-24,21,0.0
2023-09-24,22,0.0
2023-09-24,23,0.0
2023-09-25,0,0.0
2023-09-25,1,0.0
2023-09-25,2,0.0
2023-09-25,3,0.0
2023-09-25,4,0.0
2023-09-25,5,0.0
2023-09-25,6,0.0
2023-09-25,7,386320.2
2023-09-25,8,89362.79
2023-09-25,9,0.0
2023-09-25,10,0.0
2023-09-25,11,0.0
2023-09-25,12,0.0
2023-09-25,13,0.0
2023-09-25,14,0.0
2023-09-25,15,0.0
2023-09-25,16,51109.117
2023-09-25,17,219864.27
2023-09-25,18,408945.03
2023-09-25,19,410267.06
2023-09-25,20,0.0
2023-09-25,21,0.0
2023-09-25,22,0.0
2023-09-25,23,0.0
2023-09-26,0,0.0
2023-09-26,1,0.0
2023-09-26,2,0.0
2023-09-26,3,0.0
2023-09-26,4,0.0
2023-09-26,5,0.0
2023-09-26,6,0.0
2023-09-26,7,0.0
2023-09-26,8,0.0
2023-09-26,9,0.0
2023-09-26,10,0.0
2023-09-26,11,14938.344
2023-09-26,12,169151.02
2023-09-26,13,0.0
2023-09-26,14,213404.36
2023-09-26,15,170909.4
2023-09-26,16,70703.3
2023-09-26,17,86705.17
2023-09-26,18,5979.9
2023-09-26,19,0.0
2023-09-26,20,0.0
2023-09-26,21,0.0
2023-09-26,22,0.0
2023-09-26,23,0.0
2023-09-27,0,0.0
2023-09-27,1,0.0
2023-09-27,2,0.0
2023-09-27,3,0.0
2023-09-27,4,0.0
2023-09-27,5,0.0
2023-09-27,6,0.0
2023-09-27,7,0.0
2023-09-27,8,0.0
2023-09-27,9,0.0
2023-09-27,10,0.0
2023-09-27,11,145638.69
2023-09-27,12,179569.8
2023-09-27,13,216719.81
2023-09-27,14,326770.22
2023-09-27,15,415303.75
2023-09-27,16,502156.88
2023-09-27,17,482222.72
2023-09-27,18,295762.28
2023-09-27,19,94647.64
2023-09-27,20,0.0
2023-09-27,21,0.0
2023-09-27,22,0.0
2023-09-27,23,0.0
2023-09-28,0,0.0
2023-09-28,1,0.0
2023-09-28,2,0.0
2023-09-28,3,0.0
2023-09-28,4,0.0
2023-09-28,5,0.0
2023-09-28,6,0.0
2023-09-28,7,0.0
2023-09-28,8,0.0
2023-09-28,9,0.0
2023-09-28,10,0.0
2023-09-28,11,0.0
2023-09-28,12,145429.19
2023-09-28,13,323170.66
2023-09-28,14,350798.72
2023-09-28,15,325261.7
2023-09-28,16,314113.2
2023-09-28,17,247173.3
2023-09-28,18,100392.93
2023-09-28,19,63939.062
2023-09-28,20,0.0
2023-09-28,21,0.0
2023-09-28,22,0.0
2023-09-28,23,0.0
2023-09-29,0,0.0
2023-09-29,1,0.0
2023-09-29,2,0.0
2023-09-29,3,0.0
2023-09-29,4,0.0
2023-09-29,5,0.0
2023-09-29,6,0.0
2023-09-29,7,64347.812
2023-09-29,8,84472.69
2023-09-29,9,81654.03
2023-09-29,10,81599.086
2023-09-29,11,119527.195
2023-09-29,12,0.0
2023-09-29,13,172805.62
2023-09-29,14,189331.75
2023-09-29,15,164017.16
2023-09-29,16,138480.97
2023-09-29,17,158825.34
2023-09-29,18,273626.1
2023-09-29,19,283385.1
2023-09-29,20,0.0
2023-09-29,21,0.0
2023-09-29,22,0.0
2023-09-29,23,0.0
2023-09-30,0,0.0
2023-09-30,1,0.0
2023-09-30,2,0.0
2023-09-30,3,0.0
2023-09-30,4,0.0
2023-09-30,5,0.0
2023-09-30,6,0.0
2023-09-30,7,359898.28
2023-09-30,8,351679.16
2023-09-30,9,382408.38
2023-09-30,10,340060.47
2023-09-30,11,371986.25
2023-09-30,12,288663.78
2023-09-30,13,133005.48
2023-09-30,14,60423.562
2023-09-30,15,226194.58
2023-09-30,16,295758.53
2023-09-30,17,274833.38
2023-09-30,18,324553.5
2023-09-30,19,305109.53
2023-09-30,20,0.0
2023-09-30,21,0.0
2023-09-30,22,0.0
2023-09-30,23,0.0
2023-10-01,0,0.0
2023-10-01,1,0.0
2023-10-01,2,0.0
2023-10-01,3,0.0
2023-10-01,4,0.0
2023-10-01,5,0.0
2023-10-01,6,0.0
2023-10-01,7,351819.6
2023-10-01,8,0.0
2023-10-01,9,0.0
2023-10-01,10,0.0
2023-10-01,11,0.0
2023-10-01,12,0.0
2023-10-01,13,0.0
2023-10-01,14,0.0
2023-10-01,15,195034.97
2023-10-01,16,328592.7
2023-10-01,17,361610.22
2023-10-01,18,432796.72
2023-10-01,19,510910.94
2023-10-01,20,0.0
2023-10-01,21,0.0
2023-10-01,22,0.0
2023-10-01,23,0.0
2023-10-02,0,0.0
2023-10-02,1,0.0
2023-10-02,2,0.0
2023-10-02,3,0.0
2023-10-02,4,0.0
2023-10-02,5,0.0
2023-10-02,6,0.0
2023-10-02,7,155174.61
2023-10-02,8,0.0
2023-10-02,9,0.0
2023-10-02,10,0.0
2023-10-02,11,0.0
2023-10-02,12,0.0
2023-10-02,13,36578.66
2023-10-02,14,267582.0
2023-10-02,15,499389.56
2023-10-02,16,603378.06
2023-10-02,17,597534.2
2023-10-02,18,538043.1
2023-10-02,19,344107.4
2023-10-02,20,0.0
2023-10-02,21,0.0
2023-10-02,22,0.0
2023-10-02,23,0.0
2023-10-03,0,0.0
2023-10-03,1,0.0
2023-10-03,2,0.0
2023-10-03,3,0.0
2023-10-03,4,0.0
2023-10-03,5,0.0
2023-10-03,6,0.0
2023-10-03,7,231951.73
2023-10-03,8,0.0
2023-10-03,9,0.0
2023-10-03,10,0.0
2023-10-03,11,261355.42
2023-10-03,12,501825.88
2023-10-03,13,456735.9
2023-10-03,14,318805.78
2023-10-03,15,277209.78
2023-10-03,16,166880.81
2023-10-03,17,226415.56
2023-10-03,18,274763.66
2023-10-03,19,362309.22
2023-10-03,20,0.0
2023-10-03,21,0.0
2023-10-03,22,0.0
2023-10-03,23,0.0
2023-10-04,0,0.0
2023-10-04,1,0.0
2023-10-04,2,0.0
2023-10-04,3,0.0
2023-10-04,4,0.0
2023-10-04,5,0.0
2023-10-04,6,0.0
2023-10-04,7,329401.8
2023-10-04,8,361504.3
2023-10-04,9,329914.6
2023-10-04,10,444034.7
2023-10-04,11,528618.0
2023-10-04,12,409701.34
2023-10-04,13,161620.98
2023-10-04,14,36057.15
2023-10-04,15,124019.62
2023-10-04,16,265387.16
2023-10-04,17,354085.9
2023-10-04,18,286601.25
2023-10-04,19,257483.05
2023-10-04,20,0.0
2023-10-04,21,0.0
2023-10-04,22,0.0
2023-10-04,23,0.0
2023-10-05,0,0.0
2023-10-05,1,0.0
2023-10-05,2,0.0
2023-10-05,3,0.0
2023-10-05,4,0.0
2023-10-05,5,0.0
2023-10-05,6,0.0
2023-10-05,7,188602.11
2023-10-05,8,67579.41
2023-10-05,9,46443.023
2023-10-05,10,60878.105
2023-10-05,11,0.0
2023-10-05,12,0.0
2023-10-05,13,0.0
2023-10-05,14,0.0
2023-10-05,15,31127.975
2023-10-05,16,272949.84
2023-10-05,17,297131.88
2023-10-05,18,223810.7
2023-10-05,19,190214.84
2023-10-05,20,0.0
2023-10-05,21,0.0
2023-10-05,22,0.0
2023-10-05,23,0.0
2023-10-06,0,0.0
2023-10-06,1,0.0
2023-10-06,2,0.0
2023-10-06,3,0.0
2023-10-06,4,0.0
2023-10-06,5,0.0
2023-10-06,6,0.0
2023-10-06,7,187813.48
2023-10-06,8,152943.64
2023-10-06,9,75744.336
2023-10-06,10,32546.924
2023-10-06,11,2283.2446
2023-10-06,12,0.0
2023-10-06,13,0.0
2023-10-06,14,0.0
2023-10-06,15,259186.12
2023-10-06,16,318140.34
2023-10-06,17,291579.0
2023-10-06,18,365032.62
2023-10-06,19,310235.78
2023-10-06,20,0.0
2023-10-06,21,0.0
2023-10-06,22,0.0
2023-10-06,23,0.0
2023-10-07,0,0.0
2023-10-07,1,0.0
2023-10-07,2,0.0
2023-10-07,3,0.0
2023-10-07,4,0.0
2023-10-07,5,0.0
2023-10-07,6,0.0
2023-10-07,7,324028.28
2023-10-07,8,122984.77
2023-10-07,9,0.0
2023-10-07,10,0.0
2023-10-07,11,0.0
2023-10-07,12,111253.86
2023-10-07,13,214863.72
2023-10-07,14,131369.45
2023-10-07,15,27272.236
2023-10-07,16,137058.6
2023-10-07,17,228655.98
2023-10-07,18,211821.44
2023-10-07,19,275628.97
2023-10-07,20,0.0
2023-10-07,21,0.0
2023-10-07,22,0.0
2023-10-07,23,0.0
2023-10-08,0,0.0
2023-10-08,1,0.0
2023-10-08,2,0.0
2023-10-08,3,0.0
2023-10-08,4,0.0
2023-10-08,5,0.0
2023-10-08,6,0.0
2023-10-08,7,306652.75
2023-10-08,8,371334.38
2023-10-08,9,372361.7
2023-10-08,10,396069.94
2023-10-08,11,339925.34
2023-10-08,12,294279.97
2023-10-08,13,254670.27
2023-10-08,14,88569.09
2023-10-08,15,0.0
2023-10-08,16,0.0
2023-10-08,17,0.0
2023-10-08,18,0.0
2023-10-08,19,0.0
2023-10-08,20,0.0
2023-10-08,21,0.0
2023-10-08,22,0.0
2023-10-08,23,0.0
2023-10-09,0,0.0
2023-10-09,1,0.0
2023-10-09,2,0.0
2023-10-09,3,0.0
2023-10-09,4,0.0
2023-10-09,5,0.0
2023-10-09,6,0.0
2023-10-09,7,383311.06
2023-10-09,8,224230.89
2023-10-09,9,261810.98
2023-10-09,10,215957.27
2023-10-09,11,166738.53
2023-10-09,12,167201.72
2023-10-09,13,246997.05
2023-10-09,14,271199.66
2023-10-09,15,318169.62
2023-10-09,16,412600.7
2023-10-09,17,386299.1
2023-10-09,18,407555.88
2023-10-09,19,338454.38
2023-10-09,20,0.0
2023-10-09,21,0.0
2023-10-09,22,0.0
2023-10-09,23,0.0
2023-10-10,0,0.0
2023-10-10,1,0.0
2023-10-10,2,0.0
2023-10-10,3,0.0
2023-10-10,4,0.0
2023-10-10,5,0.0
2023-10-10,6,0.0
2023-10-10,7,217194.62
2023-10-10,8,198946.78
2023-10-10,9,150116.42
2023-10-10,10,133242.12
2023-10-10,11,68094.82
2023-10-10,12,8576.286
2023-10-10,13,4283.5225
2023-10-10,14,0.0
2023-10-10,15,0.0
2023-10-10,16,38639.07
2023-10-10,17,128924.516
2023-10-10,18,169462.81
2023-10-10,19,143365.08
2023-10-10,20,0.0
2023-10-10,21,0.0
2023-10-10,22,0.0
2023-10-10,23,0.0
2023-10-11,0,0.0
2023-10-11,1,0.0
2023-10-11,2,0.0
2023-10-11,3,0.0
2023-10-11,4,0.0
2023-10-11,5,0.0
2023-10-11,6,0.0
2023-10-11,7,71120.375
2023-10-11,8,54748.55
2023-10-11,9,18843.74
2023-10-11,10,0.0
2023-10-11,11,0.0
2023-10-11,12,0.0
2023-10-11,13,0.0
2023-10-11,14,0.0
2023-10-11,15,175273.72
2023-10-11,16,209982.25
2023-10-11,17,182575.66
2023-10-11,18,200026.1
2023-10-11,19,266663.12
2023-10-11,20,0.0
2023-10-11,21,0.0
2023-10-11,22,0.0
2023-10-11,23,0.0
2023-10-12,0,0.0
2023-10-12,1,0.0
2023-10-12,2,0.0
2023-10-12,3,0.0
2023-10-12,4,0.0
2023-10-12,5,0.0
2023-10-12,6,0.0
2023-10-12,7,109662.67
2023-10-12,8,22582.438
2023-10-12,9,10753.566
2023-10-12,10,0.0
2023-10-12,11,0.0
2023-10-12,12,0.0
2023-10-12,13,61829.27
2023-10-12,14,129991.41
2023-10-12,15,143573.92
2023-10-12,16,57000.59
2023-10-12,17,0.0
2023-10-12,18,450278.97
2023-10-12,19,428495.38
2023-10-12,20,0.0
2023-10-12,21,0.0
2023-10-12,22,0.0
2023-10-12,23,0.0
2023-10-13,0,0.0
2023-10-13,1,0.0
2023-10-13,2,0.0
2023-10-13,3,0.0
2023-10-13,4,0.0
2023-10-13,5,0.0
2023-10-13,6,0.0
2023-10-13,7,557907.8
2023-10-13,8,522752.0
2023-10-13,9,375688.78
2023-10-13,10,139188.5
2023-10-13,11,22604.447
2023-10-13,12,0.0
2023-10-13,13,0.0
2023-10-13,14,0.0
2023-10-13,15,0.0
2023-10-13,16,0.0
2023-10-13,17,0.0
2023-10-13,18,154206.05
2023-10-13,19,251275.08
2023-10-13,20,0.0
2023-10-13,21,0.0
2023-10-13,22,0.0
2023-10-13,23,0.0
2023-10-14,0,0.0
2023-10-14,1,0.0
2023-10-14,2,0.0
2023-10-14,3,0.0
2023-10-14,4,0.0
2023-10-14,5,0.0
2023-10-14,6,0.0
2023-10-14,7,211714.9
2023-10-14,8,228997.36
2023-10-14,9,237532.23
2023-10-14,10,217129.75
2023-10-14,11,332468.47
2023-10-14,12,474206.56
2023-10-14,13,649897.1
2023-10-14,14,581663.5
2023-10-14,15,476305.75
2023-10-14,16,378204.75
2023-10-14,17,449724.16
2023-10-14,18,421968.84
2023-10-14,19,142449.05
2023-10-14,20,0.0
2023-10-14,21,0.0
2023-10-14,22,0.0
2023-10-14,23,0.0
2023-10-15,0,0.0
2023-10-15,1,0.0
2023-10-15,2,0.0
2023-10-15,3,0.0
2023-10-15,4,0.0
2023-10-15,5,0.0
2023-10-15,6,0.0
2023-10-15,7,230908.39
2023-10-15,8,373051.3
2023-10-15,9,417263.25
2023-10-15,10,521672.88
2023-10-15,11,704449.4
2023-10-15,12,766618.7
2023-10-15,13,738936.8
2023-10-15,14,637112.1
2023-10-15,15,468307.7
2023-10-15,16,386334.53
2023-10-15,17,324836.7
2023-10-15,18,295766.34
2023-10-15,19,71246.234
2023-10-15,20,0.0
2023-10-15,21,0.0
2023-10-15,22,0.0
2023-10-15,23,0.0
2023-10-16,0,0.0
2023-10-16,1,0.0
2023-10-16,2,0.0
2023-10-16,3,0.0
2023-10-16,4,0.0
2023-10-16,5,0.0
2023-10-16,6,0.0
2023-10-16,7,159331.06
2023-10-16,8,158362.12
2023-10-16,9,152949.25
2023-10-16,10,216201.75
2023-10-16,11,307631.94
2023-10-16,12,290809.2
2023-10-16,13,254521.67
2023-10-16,14,237647.02
2023-10-16,15,183540.47
2023-10-16,16,204898.6
2023-10-16,17,243004.16
2023-10-16,18,244945.06
2023-10-16,19,217234.39
2023-10-16,20,0.0
2023-10-16,21,0.0
2023-10-16,22,0.0
2023-10-16,23,0.0
2023-10-17,0,0.0
2023-10-17,1,0.0
2023-10-17,2,0.0
2023-10-17,3,0.0
2023-10-17,4,0.0
2023-10-17,5,0.0
2023-10-17,6,0.0
2023-10-17,7,562810.75
2023-10-17,8,500001.4
2023-10-17,9,428139.47
2023-10-17,10,332341.78
2023-10-17,11,288522.75
2023-10-17,12,232757.08
2023-10-17,13,164020.28
2023-10-17,14,11209.662
2023-10-17,15,0.0
2023-10-17,16,0.0
2023-10-17,17,0.0
2023-10-17,18,0.0
2023-10-17,19,0.0
2023-10-17,20,0.0
2023-10-17,21,0.0
2023-10-17,22,0.0
2023-10-17,23,0.0
2023-10-18,0,0.0
2023-10-18,1,0.0
2023-10-18,2,0.0
2023-10-18,3,0.0
2023-10-18,4,0.0
2023-10-18,5,0.0
2023-10-18,6,0.0
2023-10-18,7,0.0
2023-10-18,8,0.0
2023-10-18,9,0.0
2023-10-18,10,0.0
2023-10-18,11,0.0
2023-10-18,12,0.0
2023-10-18,13,0.0
2023-10-18,14,0.0
2023-10-18,15,0.0
2023-10-18,16,0.0
2023-10-18,17,0.0
2023-10-18,18,0.0
2023-10-18,19,0.0
2023-10-18,20,0.0
2023-10-18,21,0.0
2023-10-18,22,0.0
2023-10-18,23,0.0
2023-10-19,0,0.0
2023-10-19,1,0.0
2023-10-19,2,0.0
2023-10-19,3,0.0
2023-10-19,4,0.0
2023-10-19,5,0.0
2023-10-19,6,0.0
2023-10-19,7,0.0
2023-10-19,8,0.0
2023-10-19,9,0.0
2023-10-19,10,0.0
2023-10-19,11,0.0
2023-10-19,12,0.0
2023-10-19,13,0.0
2023-10-19,14,553319.0
2023-10-19,15,498060.97
2023-10-19,16,437808.47
2023-10-19,17,258473.1
2023-10-19,18,127817.21
2023-10-19,19,73526.08
2023-10-19,20,0.0
2023-10-19,21,0.0
2023-10-19,22,0.0
2023-10-19,23,0.0
2023-10-20,0,0.0
2023-10-20,1,0.0
2023-10-20,2,0.0
2023-10-20,3,0.0
2023-10-20,4,0.0
2023-10-20,5,0.0
2023-10-20,6,0.0
2023-10-20,7,0.0
2023-10-20,8,0.0
2023-10-20,9,16969.5
2023-10-20,10,93189.83
2023-10-20,11,105425.85
2023-10-20,12,273272.53
2023-10-20,13,460935.44
2023-10-20,14,460721.75
2023-10-20,15,373241.25
2023-10-20,16,241312.58
2023-10-20,17,0.0
2023-10-20,18,221703.9
2023-10-20,19,0.0
2023-10-20,20,0.0
2023-10-20,21,0.0
2023-10-20,22,0.0
2023-10-20,23,0.0
2023-10-21,0,0.0
2023-10-21,1,0.0
2023-10-21,2,0.0
2023-10-21,3,0.0
2023-10-21,4,0.0
2023-10-21,5,0.0
2023-10-21,6,0.0
2023-10-21,7,209710.83
2023-10-21,8,306863.16
2023-10-21,9,118097.53
2023-10-21,10,0.0
2023-10-21,11,48127.45
2023-10-21,12,172670.39
2023-10-21,13,168363.89
2023-10-21,14,46817.906
2023-10-21,15,25078.842
2023-10-21,16,0.0
2023-10-21,17,0.0
2023-10-21,18,0.0
2023-10-21,19,0.0
2023-10-21,20,0.0
2023-10-21,21,0.0
2023-10-21,22,0.0
2023-10-21,23,0.0
2023-10-22,0,0.0
2023-10-22,1,0.0
2023-10-22,2,0.0
2023-10-22,3,0.0
2023-10-22,4,0.0
2023-10-22,5,0.0
2023-10-22,6,0.0
2023-10-22,7,479601.6
2023-10-22,8,365027.22
2023-10-22,9,284893.84
2023-10-22,10,267943.16
2023-10-22,11,125298.42
2023-10-22,12,0.0
2023-10-22,13,0.0
2023-10-22,14,0.0
